#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321AD1051
#Date Time: 2022-12-04 15:44:12.413
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X

Time (s),Channel 1 (V),Channel 2 (V)
-0.00381,0.2701229483149389,0.8505398854791301
-0.00380875,0.2731703443676938,0.8508757687294812
-0.0038075,0.2687685500692701,0.8485245859770227
-0.00380625,0.2677527513850186,0.8481887027266716
-0.003805,0.2687685500692701,0.8465092864749155
-0.00380375,0.2697843487535218,0.8434863372217546
-0.0038025,0.2663983531393498,0.8444939869728083
-0.00380125,0.2697843487535218,0.8421428042203498
-0.0038,0.2691071496306874,0.8394557382175402
-0.00379875,0.2711387469991905,0.8381122052161353
-0.0037975,0.2728317448062766,0.8364327889643792
-0.00379625,0.2704615478763562,0.8347533727126232
-0.003795,0.2711387469991905,0.8324021899601647
-0.00379375,0.2674141518236013,0.8300510072077062
-0.0037925,0.2653825544550982,0.8313945402091111
-0.00379125,0.265043954893681,0.8256845249531405
-0.00379,0.2647053553322637,0.8246768752020869
-0.00378875,0.271815946122025,0.8236692254510333
-0.0037875,0.2647053553322637,0.8209821594482236
-0.00378625,0.271815946122025,0.8182950934454138
-0.003785,0.2670755522621842,0.8159439106929555
-0.00378375,0.2758791408590314,0.813592727940497
-0.0037825,0.2704615478763562,0.8119133116887409
-0.00378125,0.2701229483149389,0.8078827126845264
-0.00378,0.2660597535779325,0.8065391796831215
-0.00377875,0.2619965588409262,0.8035162304299607
-0.0037775,0.2670755522621842,0.8011650476775022
-0.00377625,0.268429950507853,0.799149748175395
-0.003775,0.2680913509464358,0.7951191491711804
-0.00377375,0.2691071496306874,0.7937756161697755
-0.0037725,0.2670755522621842,0.7914244334173171
-0.00377125,0.2724931452448593,0.7870579511627513
-0.00377,0.2677527513850186,0.7857144181613466
-0.00376875,0.2660597535779325,0.7820197024074832
-0.0037675,0.2657211540165154,0.7803402861557271
-0.00376625,0.265043954893681,0.7749661541501078
-0.003765,0.2670755522621842,0.7729508546480005
-0.00376375,0.2701229483149389,0.7699279053948397
-0.0037625,0.2708001474377734,0.7662331896409763
-0.00376125,0.2691071496306874,0.7638820068885179
-0.00376,0.2708001474377734,0.7595155246339521
-0.00375875,0.2741861430519454,0.7571643418814937
-0.0037575,0.2704615478763562,0.754477275878684
-0.00375625,0.2663983531393498,0.7501107936241183
-0.003755,0.2626737579637606,0.7460801946199037
-0.00375375,0.2663983531393498,0.7430572453667429
-0.0037525,0.2636895566480122,0.7407060626142844
-0.00375125,0.2663983531393498,0.7353319306086651
-0.00375,0.271815946122025,0.7323089813555042
-0.00374875,0.2636895566480122,0.7292860321023433
-0.0037475,0.2691071496306874,0.72559131634848
-0.00374625,0.2748633421747798,0.7222324838449679
-0.003745,0.2687685500692701,0.7182018848407533
-0.00374375,0.2677527513850186,0.7131636360854852
-0.0037425,0.2653825544550982,0.7104765700826755
-0.00374125,0.266736952700767,0.706445971078461
-0.00374,0.2647053553322637,0.7020794888238953
-0.00373875,0.2701229483149389,0.6990565395707344
-0.0037375,0.2680913509464358,0.6926747578140614
-0.00373625,0.2680913509464358,0.6899876918112517
-0.003735,0.2772335391047002,0.6862929760573884
-0.00373375,0.266736952700767,0.6822623770531739
-0.0037325,0.2663983531393498,0.6785676612993106
-0.00373125,0.2657211540165154,0.6725217627929888
-0.00373,0.2619965588409262,0.6688270470391255
-0.00372875,0.2674141518236013,0.6654682145356134
-0.0037275,0.2643667557708466,0.660094082529994
-0.00372625,0.2708001474377734,0.6560634835257795
-0.003725,0.2674141518236013,0.6516970012712138
-0.00372375,0.2724931452448593,0.6466587525159456
-0.0037225,0.2748633421747798,0.6432999200124335
-0.00372125,0.2697843487535218,0.6369181382557606
-0.00372,0.2630123575251778,0.6328875392515461
-0.00371875,0.2643667557708466,0.629528706748034
-0.0037175,0.2704615478763562,0.6244904579927658
-0.00371625,0.2643667557708466,0.6184445594864441
-0.003715,0.2701229483149389,0.6147498437325807
-0.00371375,0.2701229483149389,0.6100474782276638
-0.0037125,0.2663983531393498,0.6046733462220444
-0.00371125,0.2694457491921046,0.5989633309660739
-0.00371,0.2711387469991905,0.5952686152122105
-0.00370875,0.2721545456834422,0.5909021329576448
-0.0037075,0.268429950507853,0.5845203512009718
-0.00370625,0.2647053553322637,0.5798179856960549
-0.003705,0.2674141518236013,0.5757873866918404
-0.00370375,0.2640281562094294,0.5697414881855186
-0.0037025,0.2708001474377734,0.5643673561798992
-0.00370125,0.2677527513850186,0.5589932241742799
-0.0037,0.2663983531393498,0.5556343916707678
-0.00369875,0.2697843487535218,0.5492526099140947
-0.0036975,0.2728317448062766,0.544886127659529
-0.00369625,0.2670755522621842,0.5381684626525048
-0.003695,0.2670755522621842,0.5331302138972367
-0.00369375,0.2636895566480122,0.528763731642671
-0.0036925,0.2657211540165154,0.5230537163867004
-0.00369125,0.2677527513850186,0.516000168129325
-0.00369,0.2677527513850186,0.511297802624408
-0.00368875,0.2657211540165154,0.5065954371194912
-0.0036875,0.266736952700767,0.5002136553628181
-0.00368625,0.2677527513850186,0.4961830563586037
-0.003685,0.2680913509464358,0.4898012746019307
-0.00368375,0.2755405412976142,0.4834194928452577
-0.0036825,0.2687685500692701,0.479053010590692
-0.00368125,0.265043954893681,0.4719994623333166
-0.00368,0.2582719636653369,0.4659535638269948
-0.00367875,0.2680913509464358,0.4615870815724291
-0.0036775,0.268429950507853,0.4565488328171609
-0.00367625,0.2653825544550982,0.4488235180590831
-0.003675,0.2714773465606078,0.4444570358045174
-0.00367375,0.2704615478763562,0.4387470205485468
-0.0036725,0.2694457491921046,0.4320293555415226
-0.00367125,0.2738475434905281,0.4256475737848496
-0.00367,0.2670755522621842,0.4219528580309863
-0.00366875,0.2677527513850186,0.4138916600225573
-0.0036675,0.2663983531393498,0.4088534112672891
-0.00366625,0.2677527513850186,0.4021357462602649
-0.003665,0.2660597535779325,0.3960898477539432
-0.00366375,0.2687685500692701,0.3903798324979726
-0.0036625,0.2687685500692701,0.3836621674909484
-0.00366125,0.2697843487535218,0.3789598019860315
-0.00366,0.2694457491921046,0.3729139034797097
-0.00365875,0.2741861430519454,0.3655244719719831
-0.0036575,0.266736952700767,0.3608221064670661
-0.00365625,0.2636895566480122,0.3541044414600419
-0.003655,0.2677527513850186,0.3470508932026665
-0.00365375,0.261657959279509,0.3410049946963448
-0.0036525,0.268429950507853,0.3363026291914278
-0.00365125,0.2691071496306874,0.32857731443335
-0.00365,0.2663983531393498,0.3225314159270282
-0.00364875,0.2697843487535218,0.3171572839214089
-0.0036475,0.268429950507853,0.3097678524136822
-0.00364625,0.2680913509464358,0.3040578371577117
-0.003645,0.2704615478763562,0.2970042889003363
-0.00364375,0.2708001474377734,0.2912942736443657
-0.0036425,0.2636895566480122,0.2842407253869903
-0.00364125,0.2626737579637606,0.2785307101310197
-0.00364,0.265043954893681,0.272484811624698
-0.00363875,0.2643667557708466,0.2650953801169713
-0.0036375,0.2670755522621842,0.2587135983602983
-0.00363625,0.2704615478763562,0.2523318166036254
-0.003635,0.2701229483149389,0.2466218013476548
-0.00363375,0.268429950507853,0.2399041363406306
-0.0036325,0.2714773465606078,0.2318429383322015
-0.00363125,0.2741861430519454,0.2264688063265822
-0.00363,0.2701229483149389,0.2200870245699092
-0.00362875,0.2643667557708466,0.2137052428132362
-0.0036275,0.2653825544550982,0.2063158113055096
-0.00362625,0.2636895566480122,0.1992622630481342
-0.003625,0.2663983531393498,0.1928804812914612
-0.00362375,0.266736952700767,0.187842232536193
-0.0036225,0.2687685500692701,0.1794451512774128
-0.00362125,0.2677527513850186,0.1744069025221446
-0.00362,0.2674141518236013,0.1656739380130132
-0.00361875,0.2714773465606078,0.1613074557584475
-0.0036175,0.271815946122025,0.152574491249316
-0.00361625,0.268429950507853,0.1465285927429942
-0.003615,0.2704615478763562,0.1401468109863213
-0.00361375,0.2623351584023434,0.1337650292296482
-0.0036125,0.266736952700767,0.1267114809722729
-0.00361125,0.2670755522621842,0.1196579327148974
-0.00361,0.2636895566480122,0.1132761509582245
-0.00360875,0.268429950507853,0.1068943692015515
-0.0036075,0.2640281562094294,0.09950493769382485
-0.00360625,0.2674141518236013,0.0948025721889079
-0.003605,0.2697843487535218,0.08606960767977645
-0.00360375,0.2694457491921046,0.07935194267275225
-0.0036025,0.2609807601566746,0.07297016091607927
-0.00360125,0.2457437798929006,0.06658837915940628
-0.0036,0.2437121825243974,0.05953483090203088
-0.00359875,0.248113976822821,0.05382481564606031
-0.0035975,0.2555631671739994,0.04576361763763127
-0.00359625,0.2660597535779325,0.03971771913130949
-0.003595,0.266736952700767,0.03199240437323167
-0.00359375,0.2728317448062766,0.02594650586690989
-0.0035925,0.2758791408590314,0.01822119110883206
-0.00359125,0.276894939543283,0.01116764285145666
-0.00359,0.271815946122025,0.005793510845837298
-0.00358875,0.2765563399818657,-0.0002523876604844794
-0.0035875,0.2724931452448593,-0.007977702418562306
-0.00358625,0.2640281562094294,-0.01603890042699134
-0.003585,0.2640281562094294,-0.02006949943120586
-0.00358375,0.2660597535779325,-0.02846658068998611
-0.0035825,0.265043954893681,-0.03417659594595667
-0.00358125,0.2670755522621842,-0.04257367720473692
-0.00358,0.2640281562094294,-0.04828369246070749
-0.00357875,0.2691071496306874,-0.0556731239684341
-0.0035775,0.2745247426133626,-0.06171902247475588
-0.00357625,0.2880687250700505,-0.0691084539824825
-0.003575,0.2721545456834422,-0.07347493623704823
-0.00357375,0.2873915259472162,-0.0828796672468821
-0.0035725,0.2619965588409262,-0.0895973322539063
-0.00357125,0.2738475434905281,-0.09564323076022807
-0.00357,0.2582719636653369,-0.1033685455183059
-0.00356875,0.2724931452448593,-0.1090785607742765
-0.0035675,0.2562403662968338,-0.1154603425309495
-0.00356625,0.2792651364732033,-0.1215062410372712
-0.003565,0.2586105632267542,-0.1292315557953491
-0.00356375,0.2694457491921046,-0.1369568705534269
-0.0035625,0.2643667557708466,-0.1416592360583439
-0.00356125,0.2657211540165154,-0.1490486675660704
-0.00356,0.2657211540165154,-0.1561022158234459
-0.00355875,0.2653825544550982,-0.1608045813283628
-0.0035575,0.2694457491921046,-0.1685298960864406
-0.00355625,0.2687685500692701,-0.1749116778431136
-0.003555,0.2680913509464358,-0.1829728758515426
-0.00355375,0.2630123575251778,-0.188347007857162
-0.0035525,0.2728317448062766,-0.1960723226152398
-0.00355125,0.259964961472423,-0.201110571370508
-0.00355,0.271815946122025,-0.2085000028782346
-0.00354875,0.2606421605952574,-0.2148817846349076
-0.0035475,0.2755405412976142,-0.2215994496419318
-0.00354625,0.2592877623495886,-0.2279812313986048
-0.003545,0.2752019417361969,-0.2357065461566826
-0.00354375,0.2603035610338402,-0.2407447949119507
-0.0035425,0.2812967338417066,-0.2471265766686237
-0.00354125,0.263350957086595,-0.2541801249259991
-0.00354,0.2755405412976142,-0.2612336731833745
-0.00353875,0.268429950507853,-0.2666078051889939
-0.0035375,0.2626737579637606,-0.2743331199470717
-0.00353625,0.2691071496306874,-0.2800431352030422
-0.003535,0.256578965858251,-0.2860890337093641
-0.00353375,0.268429950507853,-0.2921349322156858
-0.0035325,0.2582719636653369,-0.2991884804730612
-0.00353125,0.2758791408590314,-0.3059061454800854
-0.00353,0.2603035610338402,-0.311616160736056
-0.00352875,0.2697843487535218,-0.3176620592423778
-0.0035275,0.2640281562094294,-0.324379724249402
-0.00352625,0.2691071496306874,-0.3300897395053725
-0.003525,0.2687685500692701,-0.3364715212620455
-0.00352375,0.2687685500692701,-0.3438609527697721
-0.0035225,0.266736952700767,-0.3482274350243379
-0.00352125,0.2745247426133626,-0.3546092167810109
-0.00352,0.2657211540165154,-0.3619986482887375
-0.00351875,0.2738475434905281,-0.3673727802943568
-0.0035175,0.2589491627881714,-0.3727469122999762
-0.00351625,0.2724931452448593,-0.3798004605573516
-0.003515,0.261657959279509,-0.3865181255643758
-0.00351375,0.2711387469991905,-0.3902128413182391
-0.0035125,0.2589491627881714,-0.3979381560763169
-0.00351125,0.2738475434905281,-0.4026405215812339
-0.00351,0.2609807601566746,-0.4103658363393117
-0.00350875,0.2691071496306874,-0.414060552093175
-0.0035075,0.2640281562094294,-0.4224576333519552
-0.00350625,0.2745247426133626,-0.4258164658554673
-0.003505,0.266736952700767,-0.4328700141128428
-0.00350375,0.2640281562094294,-0.4382441461184621
-0.0035025,0.2802809351574549,-0.4446259278751351
-0.00350125,0.2623351584023434,-0.4503359431311056
-0.0035,0.2741861430519454,-0.4543665421353202
-0.00349875,0.2643667557708466,-0.4624277401437492
-0.0034975,0.2670755522621842,-0.466794222398315
-0.00349625,0.2677527513850186,-0.4718324711535831
-0.003495,0.2582719636653369,-0.4788860194109585
-0.00349375,0.2762177404204486,-0.4835883849158755
-0.0034925,0.2592877623495886,-0.4889625169214948
-0.00349125,0.2680913509464358,-0.4953442986781678
-0.00349,0.2559017667354166,-0.5007184306837872
-0.00348875,0.2701229483149389,-0.5060925626894066
-0.0034875,0.2586105632267542,-0.5107949281943235
-0.00348625,0.2779107382275345,-0.5171767099509965
-0.003485,0.2609807601566746,-0.5215431922055622
-0.00348375,0.2748633421747798,-0.5265814409608304
-0.0034825,0.2626737579637606,-0.5332991059678546
-0.00348125,0.2765563399818657,-0.5376655882224203
-0.00348,0.2589491627881714,-0.542032070476986
-0.00347875,0.2745247426133626,-0.5494215019847126
-0.0034775,0.2677527513850186,-0.5531162177385759
-0.00347625,0.2701229483149389,-0.5578185832434929
-0.003475,0.2657211540165154,-0.5631927152491122
-0.00347375,0.2694457491921046,-0.5685668472547316
-0.0034725,0.2701229483149389,-0.5739409792603509
-0.00347125,0.2603035610338402,-0.5776356950142143
-0.00347,0.2677527513850186,-0.5836815935205361
-0.00346875,0.263350957086595,-0.5880480757751018
-0.0034675,0.2731703443676938,-0.5937580910310724
-0.00346625,0.2575947645425026,-0.5971169235345845
-0.003465,0.2745247426133626,-0.602826938790555
-0.00346375,0.2596263619110057,-0.6088728372968768
-0.0034625,0.2728317448062766,-0.6115599032996865
-0.00346125,0.2674141518236013,-0.6176058018060082
-0.00346,0.2701229483149389,-0.6219722840605739
-0.00345875,0.2741861430519454,-0.6270105328158421
-0.0034575,0.261657959279509,-0.6296975988186518
-0.00345625,0.2714773465606078,-0.6367511470760272
-0.003455,0.2687685500692701,-0.6401099795795393
-0.00345375,0.2653825544550982,-0.6434688120830514
-0.0034525,0.271815946122025,-0.6495147105893732
-0.00345125,0.2528543706826618,-0.6528735430928853
-0.00345,0.2745247426133626,-0.6582476750985046
-0.00344875,0.2525157711212446,-0.6619423908523679
-0.0034475,0.2701229483149389,-0.6656371066062312
-0.00344625,0.2559017667354166,-0.6696677056104458
-0.003445,0.2738475434905281,-0.6743700711153627
-0.00344375,0.259964961472423,-0.6787365533699284
-0.0034425,0.2721545456834422,-0.6814236193727381
-0.00344125,0.2674141518236013,-0.6871336346287087
-0.00344,0.2677527513850186,-0.6888130508804647
-0.00343875,0.2728317448062766,-0.6948589493867865
-0.0034375,0.2755405412976142,-0.6982177818902986
-0.00343625,0.2663983531393498,-0.7022483808945131
-0.003435,0.273508943929111,-0.7066148631490788
-0.00343375,0.2606421605952574,-0.7093019291518885
-0.0034325,0.2714773465606078,-0.7143401779071566
-0.00343125,0.2630123575251778,-0.7170272439099663
-0.00343,0.2674141518236013,-0.7190425434120736
-0.00342875,0.2670755522621842,-0.7254243251687466
-0.0034275,0.2586105632267542,-0.7281113911715563
-0.00342625,0.2701229483149389,-0.7311343404247171
-0.003425,0.2606421605952574,-0.7355008226792829
-0.00342375,0.2765563399818657,-0.7375161221813902
-0.0034225,0.261657959279509,-0.7415467211856047
-0.00342125,0.2714773465606078,-0.7455773201898191
-0.00342,0.2704615478763562,-0.7482643861926288
-0.00341875,0.2623351584023434,-0.7516232186961409
-0.0034175,0.271815946122025,-0.7539744014485994
-0.00341625,0.2596263619110057,-0.7586767669535164
-0.003415,0.268429950507853,-0.75968441670457
-0.00341375,0.2657211540165154,-0.7650585487101893
-0.0034125,0.2657211540165154,-0.7667379649619454
-0.00341125,0.2731703443676938,-0.7690891477144038
-0.00341,0.259964961472423,-0.7731197467186184
-0.00340875,0.276894939543283,-0.7744632797200233
-0.0034075,0.2640281562094294,-0.7791656452249401
-0.00340625,0.2711387469991905,-0.780509178226345
-0.003405,0.266736952700767,-0.7831962442291547
-0.00340375,0.265043954893681,-0.7868909599830179
-0.0034025,0.2647053553322637,-0.79024979248653
-0.00340125,0.2589491627881714,-0.7909215589872325
-0.0034,0.265043954893681,-0.7946162747410959
-0.00339875,0.2613193597180918,-0.7959598077425006
-0.0033975,0.271815946122025,-0.799654523496364
-0.00339625,0.2626737579637606,-0.8016698229984712
-0.003395,0.2755405412976142,-0.8026774727495248
-0.00339375,0.261657959279509,-0.8053645387523345
-0.0033925,0.2772335391047002,-0.8083874880054954
-0.00339125,0.2609807601566746,-0.8104027875076026
-0.00339,0.2762177404204486,-0.81241808700971
-0.00338875,0.2670755522621842,-0.8144333865118172
-0.0033875,0.2606421605952574,-0.8157769195132221
-0.00338625,0.2687685500692701,-0.8187998687663829
-0.003385,0.2575947645425026,-0.8187998687663829
-0.00338375,0.273508943929111,-0.8214869347691927
-0.0033825,0.2575947645425026,-0.8258534170237584
-0.00338125,0.2752019417361969,-0.8241740007720023
-0.00338,0.265043954893681,-0.8278687165258656
-0.00337875,0.2714773465606078,-0.8292122495272705
-0.0033775,0.2670755522621842,-0.8292122495272705
-0.00337625,0.2670755522621842,-0.8335787317818362
-0.003375,0.2755405412976142,-0.8322351987804313
-0.00337375,0.2630123575251778,-0.8366016810349971
-0.0033725,0.2657211540165154,-0.8359299145342947
-0.00337125,0.2653825544550982,-0.8366016810349971
-0.00337,0.2572561649810854,-0.8399605135385092
-0.00336875,0.2724931452448593,-0.8409681632895628
-0.0033675,0.2630123575251778,-0.8409681632895628
-0.00336625,0.268429950507853,-0.8426475795413189
-0.003365,0.2657211540165154,-0.8439911125427236
-0.00336375,0.2626737579637606,-0.8449987622937774
-0.0033625,0.2674141518236013,-0.8439911125427236
-0.00336125,0.2657211540165154,-0.8480217115469382
-0.00336,0.2636895566480122,-0.847685828296587
-0.00335875,0.2691071496306874,-0.847685828296587
-0.0033575,0.251499972436993,-0.8500370110490455
-0.00335625,0.2755405412976142,-0.8493652445483431
-0.003355,0.256578965858251,-0.8500370110490455
-0.00335375,0.2589491627881714,-0.8510446608000991
-0.0033525,0.2799423355960378,-0.8507087775497478
-0.00335125,0.2613193597180918,-0.8523881938015039
-0.00335,0.2809581342802894,-0.8523881938015039
-0.00334875,0.2657211540165154,-0.8520523105511527
-0.0033475,0.266736952700767,-0.8520523105511527
-0.00334625,0.2806195347188721,-0.8547393765539624
-0.003345,0.256578965858251,-0.8527240770518552
-0.00334375,0.2789265369117861,-0.8540676100532599
-0.0033425,0.2521771715598274,-0.8530599603022063
-0.00334125,0.2677527513850186,-0.8544034933036112
-0.00334,0.2660597535779325,-0.8537317268029088
-0.00333875,0.2552245676125822,-0.8537317268029088
-0.0033375,0.2789265369117861,-0.8547393765539624
-0.00333625,0.261657959279509,-0.8530599603022063
-0.003335,0.2640281562094294,-0.8533958435525576
-0.00333375,0.276894939543283,-0.8530599603022063
-0.0033325,0.2592877623495886,-0.8530599603022063
-0.00333125,0.2809581342802894,-0.8530599603022063
-0.00333,0.265043954893681,-0.8520523105511527
-0.00332875,0.2714773465606078,-0.8503728942993967
-0.0033275,0.2626737579637606,-0.8507087775497478
-0.00332625,0.2704615478763562,-0.8513805440504503
-0.003325,0.2663983531393498,-0.8507087775497478
-0.00332375,0.2619965588409262,-0.847685828296587
-0.0033225,0.2711387469991905,-0.8486934780476406
-0.00332125,0.2569175654196681,-0.8490293612979918
-0.00332,0.276894939543283,-0.8466781785455334
-0.00331875,0.2586105632267542,-0.8463422952951821
-0.0033175,0.2755405412976142,-0.8463422952951821
-0.00331625,0.2660597535779325,-0.8433193460420213
-0.003315,0.2660597535779325,-0.8426475795413189
-0.00331375,0.266736952700767,-0.8416399297902653
-0.0033125,0.2569175654196681,-0.841304046539914
-0.00331125,0.2748633421747798,-0.8392887470378068
-0.00331,0.2609807601566746,-0.8376093307860507
-0.00330875,0.2755405412976142,-0.8366016810349971
-0.0033075,0.271815946122025,-0.8369375642853483
-0.00330625,0.2647053553322637,-0.8322351987804313
-0.003305,0.2714773465606078,-0.833242848531485
-0.00330375,0.2609807601566746,-0.8302198992783241
-0.0033025,0.2779107382275345,-0.8302198992783241
-0.00330125,0.2575947645425026,-0.8278687165258656
-0.0033,0.2738475434905281,-0.8261893002741095
-0.00329875,0.2603035610338402,-0.8251816505230559
-0.0032975,0.2762177404204486,-0.8228304677705974
-0.00329625,0.2555631671739994,-0.8211510515188414
-0.003295,0.2731703443676938,-0.8184639855160317
-0.00329375,0.2572561649810854,-0.8177922190153293
-0.0032925,0.2704615478763562,-0.8144333865118172
-0.00329125,0.2596263619110057,-0.8127539702600611
-0.00329,0.2728317448062766,-0.8100669042572515
-0.00328875,0.2660597535779325,-0.8097310210069003
-0.0032875,0.2802809351574549,-0.8053645387523345
-0.00328625,0.265043954893681,-0.8057004220026858
-0.003285,0.2691071496306874,-0.8023415894991737
-0.00328375,0.2674141518236013,-0.7993186402460127
-0.0032825,0.2680913509464358,-0.797975107244608
-0.00328125,0.2636895566480122,-0.7946162747410959
-0.00328,0.2647053553322637,-0.7929368584893398
-0.00327875,0.249806974629907,-0.7895780259858277
-0.0032775,0.2731703443676938,-0.7882344929844228
-0.00327625,0.2586105632267542,-0.7852115437312619
-0.003275,0.2603035610338402,-0.7818527112277498
-0.00327375,0.2741861430519454,-0.778829761974589
-0.0032725,0.2592877623495886,-0.7771503457228329
-0.00327125,0.2708001474377734,-0.7734556299689695
-0.00327,0.2748633421747798,-0.7704326807158087
-0.00326875,0.2613193597180918,-0.7687532644640527
-0.0032675,0.2823125325259582,-0.764386782209487
-0.00326625,0.2657211540165154,-0.7627073659577309
-0.003265,0.2738475434905281,-0.7586767669535164
-0.00326375,0.2657211540165154,-0.7566614674514091
-0.0032625,0.2609807601566746,-0.7522949851968433
-0.00326125,0.2762177404204486,-0.7506155689450873
-0.00326,0.2552245676125822,-0.7465849699408728
-0.00325875,0.2704615478763562,-0.7435620206877119
-0.0032575,0.261657959279509,-0.7408749546849023
-0.00325625,0.2647053553322637,-0.7355008226792829
-0.003255,0.268429950507853,-0.7331496399268245
-0.00325375,0.2569175654196681,-0.7301266906736635
-0.0032525,0.2779107382275345,-0.7247525586680442
-0.00325125,0.2586105632267542,-0.7230731424162882
-0.00325,0.2765563399818657,-0.7190425434120736
-0.00324875,0.261657959279509,-0.7160195941589127
-0.0032475,0.2765563399818657,-0.7109813454036445
-0.00324625,0.2640281562094294,-0.7072866296497813
-0.003245,0.2741861430519454,-0.7049354468973228
-0.00324375,0.263350957086595,-0.7005689646427571
-0.0032425,0.2714773465606078,-0.6958665991378401
-0.00324125,0.254885968051165,-0.6921718833839768
-0.00324,0.271815946122025,-0.6881412843797623
-0.00323875,0.2559017667354166,-0.684446568625899
-0.0032375,0.2694457491921046,-0.679744203120982
-0.00323625,0.259964961472423,-0.6770571371181724
-0.003235,0.2680913509464358,-0.6710112386118506
-0.00323375,0.2653825544550982,-0.6689959391097433
-0.0032325,0.2555631671739994,-0.663621807104124
-0.00323125,0.276894939543283,-0.6595912080999095
-0.00323,0.259964961472423,-0.6545529593446413
-0.00322875,0.2711387469991905,-0.6511941268411292
-0.0032275,0.2647053553322637,-0.6451482283348074
-0.00322625,0.266736952700767,-0.6417893958312954
-0.003225,0.2748633421747798,-0.638094680077432
-0.00322375,0.2752019417361969,-0.6323846648214615
-0.0032225,0.2708001474377734,-0.6276822993165445
-0.00322125,0.268429950507853,-0.6246593500633837
-0.00322,0.2657211540165154,-0.6189493348074131
-0.00321875,0.259964961472423,-0.6139110860521449
-0.0032175,0.265043954893681,-0.6098804870479304
-0.00321625,0.2491297755070726,-0.6055140047933647
-0.003215,0.2745247426133626,-0.6008116392884477
-0.00321375,0.2582719636653369,-0.5940939742814235
-0.0032125,0.2697843487535218,-0.5907351417779114
-0.00321125,0.2677527513850186,-0.5863686595233457
-0.00321,0.2579333641039198,-0.580322761017024
-0.00320875,0.2816353334031237,-0.5759562787624583
-0.0032075,0.2559017667354166,-0.5709180300071901
-0.00320625,0.2694457491921046,-0.5655438980015707
-0.003205,0.2714773465606078,-0.561177415747005
-0.00320375,0.2694457491921046,-0.5551315172406832
-0.0032025,0.2731703443676938,-0.5504291517357662
-0.00320125,0.2708001474377734,-0.5463985527315517
-0.0032,0.2640281562094294,-0.5383373547231227
-0.00319875,0.2663983531393498,-0.5363220552210154
-0.0031975,0.2643667557708466,-0.5289326237132889
-0.00319625,0.2569175654196681,-0.5235584917076694
-0.003195,0.271815946122025,-0.5191920094531037
-0.00319375,0.2562403662968338,-0.5144896439481869
-0.0031925,0.2721545456834422,-0.5074360956908114
-0.00319125,0.2552245676125822,-0.5023978469355432
-0.00319,0.273508943929111,-0.497359598180275
-0.00318875,0.2623351584023434,-0.4916495829243045
-0.0031875,0.2562403662968338,-0.4866113341690363
-0.00318625,0.2802809351574549,-0.4798936691620121
-0.003185,0.2613193597180918,-0.4758630701577976
-0.00318375,0.2677527513850186,-0.4698171716514759
-0.0031825,0.2762177404204486,-0.463771273145154
-0.00318125,0.2653825544550982,-0.4590689076402371
-0.00318,0.2762177404204486,-0.4513435928821593
-0.00317875,0.2680913509464358,-0.4489924101297008
-0.0031775,0.2694457491921046,-0.439587679119867
-0.00317625,0.2579333641039198,-0.4355570801156524
-0.003175,0.2687685500692701,-0.4295111816093307
-0.00317375,0.2542087689283306,-0.4234652831030089
-0.0031725,0.2755405412976142,-0.4180911510973895
-0.00317125,0.254885968051165,-0.4117093693407166
-0.00317,0.2752019417361969,-0.4066711205854484
-0.00316875,0.2589491627881714,-0.3989458058273705
-0.0031675,0.2653825544550982,-0.3949152068231561
-0.00316625,0.2680913509464358,-0.3881975418161319
-0.003165,0.2613193597180918,-0.3811439935587564
-0.00316375,0.2772335391047002,-0.3757698615531371
-0.0031625,0.2569175654196681,-0.3710674960482201
-0.00316125,0.276894939543283,-0.3626704147894399
-0.00316,0.259964961472423,-0.3583039325348742
-0.00315875,0.2755405412976142,-0.3512503842774988
-0.0031575,0.2569175654196681,-0.3455403690215282
-0.00315625,0.2752019417361969,-0.3394944705152064
-0.003155,0.2586105632267542,-0.3337844552592358
-0.00315375,0.2728317448062766,-0.3263950237515093
-0.0031525,0.2545473684897478,-0.3196773587444851
-0.00315125,0.2762177404204486,-0.3143032267388657
-0.00315,0.2559017667354166,-0.3082573282325439
-0.00314875,0.2724931452448593,-0.3008678967248173
-0.0031475,0.2606421605952574,-0.2951578814688467
-0.00314625,0.256578965858251,-0.2891119829625249
-0.003145,0.2779107382275345,-0.2820584347051495
-0.00314375,0.2603035610338402,-0.276348419449179
-0.0031425,0.2562403662968338,-0.2706384041932084
-0.00314125,0.2765563399818657,-0.2625772061847794
-0.00314,0.259964961472423,-0.2568671909288088
-0.00313875,0.2779107382275345,-0.2518289421735406
-0.0031375,0.2626737579637606,-0.2424242111637068
-0.00313625,0.2741861430519454,-0.2383936121594923
-0.003135,0.2691071496306874,-0.2313400639021169
-0.00313375,0.2643667557708466,-0.2246223988950927
-0.0031325,0.2711387469991905,-0.2179047338880685
-0.00313125,0.2596263619110057,-0.210851185630693
-0.00313,0.2745247426133626,-0.2058129368754249
-0.00312875,0.2579333641039198,-0.1980876221173471
